career_title,skill_id,skill_name,relation_type
ICT intelligent systems designer,typescript,TypeScript,optional
ICT intelligent systems designer,coffeescript,CoffeeScript,optional
ICT intelligent systems designer,objective-c,Objective-C,optional
ICT intelligent systems designer,database-development-tools,database development tools,optional
ICT intelligent systems designer,ml-computer-programming,ML (computer programming),optional
ICT intelligent systems designer,c,C++,optional
ICT intelligent systems designer,sap-r3,SAP R3,optional
ICT intelligent systems designer,swift-computer-programming,Swift (computer programming),optional
ICT intelligent systems designer,ict-project-management-methodologies,ICT project management methodologies,optional
ICT intelligent systems designer,matlab,MATLAB,optional
ICT intelligent systems designer,linq,LINQ,optional
ICT intelligent systems designer,scratch-computer-programming,Scratch (computer programming),optional
ICT intelligent systems designer,process-based-management,Process-based management,optional
ICT intelligent systems designer,lean-project-management,Lean project management,optional
ICT intelligent systems designer,vbscript,VBScript,optional
ICT intelligent systems designer,cobol,COBOL,optional
ICT intelligent systems designer,pascal-computer-programming,Pascal (computer programming),optional
ICT intelligent systems designer,deep-learning,deep learning,optional
ICT intelligent systems designer,n1ql,N1QL,optional
ICT intelligent systems designer,scala,Scala,optional
ICT intelligent systems designer,manage-ict-data-classification,manage ICT data classification,optional
ICT intelligent systems designer,assess-ict-knowledge,assess ICT knowledge,optional
ICT intelligent systems designer,build-predictive-models,build predictive models,optional
ICT intelligent systems designer,perform-dimensionality-reduction,perform dimensionality reduction,optional
ICT intelligent systems designer,manage-business-knowledge,manage business knowledge,optional
ICT intelligent systems designer,apply-systemic-design-thinking,apply systemic design thinking,optional
ICT intelligent systems designer,build-recommender-systems,build recommender systems,optional
ICT intelligent systems designer,design-database-scheme,design database scheme,optional
ICT intelligent systems designer,utilise-machine-learning,utilise machine learning,optional
ICT intelligent systems designer,design-application-interfaces,design application interfaces,optional
ICT intelligent systems designer,build-business-relationships,build business relationships,optional
